id,eventDate,startTime,isHome,result,opponent.id,opponent.imgUrl,opponent.name,season,school,schoolId,sport,sportId,school.shortname,school.score,opponent.score,result.margin,points.total
cXZ24cg26RWXMMSLIlLaJ,2018-01-19,19:15:00,True,45 - 40,0jgQXKvxuD8RausJhVNpQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2017-2018,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,45,40,5,85
huX4_OSR1cJVgy5wAMDDg,2018-02-02,19:15:00,True,61 - 52,0AmilYEEus6sTdfygfxUZ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2017-2018,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,61,52,9,113
0EcuDzh5TX8nU0YT9tPn7,2018-02-09,17:30:00,False,45 - 40,X-YjkbVPZwlwd8uEp0VoA,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2017-2018,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,45,40,5,85
WnYE7ybMuAFdU0fiRDj-W,2018-02-16,17:30:00,False,60 - 22,XOEqScGgPDyezHHdDsMEt,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2017-2018,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,60,22,38,82
C2MOeGc3mNmKB-1gBfNAf,2018-12-08,14:30:00,False,88 - 75,4Lz9lGgC_NYfx3zkd_zuS,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,88,75,13,163
4fvj_GzZgxo1glRJnN2u9,2018-12-11,19:15:00,True,74 - 12,NGtf7DBYwxvxvVDIAyzcT,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,74,12,62,86
mMdMJgGAUQlgIw_HcPk5S,2018-12-14,19:15:00,True,64 - 22,2ExDIKivvaaDkhgzzgVII,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,64,22,42,86
a3n-4Q283lMoeG2HntvXn,2018-12-18,19:15:00,True,70 - 27,04f9lCVAyTVjaBia_4_Uv,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,70,27,43,97
9RBC-YIYV7YLGX2zL49Qq,2018-12-20,19:15:00,False,71 - 19,7amiwT6eC3AmAbhvKNHkA,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,71,19,52,90
yBtSyzfIWdsUgVFCLT6eE,2019-01-02,19:15:00,True,77 - 12,K8p5z1OyVfJQwWKn4xns8,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,77,12,65,89
rD855eP1JhTtUTxE-tU3j,2019-01-04,19:15:00,False,84 - 21,1JRLqorDJ4sVzIz2VlSoY,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,84,21,63,105
qhkFk_NxSUr8YfsQET1yP,2019-01-07,19:15:00,True,79 - 32,6xEMR-UFKkuVcrjY9ZPqr,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,79,32,47,111
0E-D-gLUuhZpcK5jinACj,2019-01-22,19:15:00,False,77 - 13,HU0h1VSTKSYtJ6d72xDVR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,77,13,64,90
MWGnsxBuBXLjr6tG8gIEo,2019-01-24,19:15:00,False,86 - 28,gMXYTXd4v6Yp2gsNEz92a,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,86,28,58,114
UdS4NzFd61_n7gDSGOtAc,2019-01-25,19:15:00,True,67 - 31,Z1HpGJi1NH7j5Rm2TAk_X,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,67,31,36,98
WFWPJ4JbY_lx7_6s1LwpG,2019-01-31,19:15:00,True,47 - 34,Vmh3yr9iw28CGBeznDcGn,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,47,34,13,81
CdiXzFM8bYSfEthm3oCNr,2019-02-05,19:15:00,True,61 - 36,DveipwNY42tpUsrL1Sw_a,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/P73s_NZdcw3wDGFbXb0e5.jpg,Bethesda-Chevy Chase High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,61,36,25,97
G6m8x82vnooNQX9uFQGXx,2019-02-08,17:30:00,False,57 - 39,N5N5FmJTm-Iv40lu_zEXq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,57,39,18,96
-zkBKCMTmDGIAqcl7CXNk,2019-02-11,17:30:00,True,66 - 47,ENEPLcUcNr64_lSzPWkYN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qFf54AijTKBsVQma42dCl.jpg,Whitman High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,66,47,19,113
LM4F_NX_pcEQBCvDpLTKg,2019-02-12,19:15:00,True,63 - 2,DHNltKds__oBkfEMhG3Hi,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,63,2,61,65
7FiEU_IGUukNcS5BoUkjZ,2019-02-21,17:30:00,False,68 - 54,phUUZBIjPl-Xpxkmo3AdX,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/ml2B5x_HB373f2i7FF7hF.jpg,Clarksburg High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,68,54,14,122
VWt8TpCYkv4gaUwzIQ6Lm,2019-03-07,17:30:00,True,73 - 38,crcVjzfk0RVexc1fqgneU,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2018-2019,Paint Branch High School,s0ukKRmG9gzSJ7ebFLVkW,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Paint Branch,73,38,35,111
QIrCbR1VqiKU8NrPtN4yU,2016-12-09,19:15:00,False,45 - 40,591jUxkCbMIppukTrEoFv,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2016-2017,Blake High School,IV3l2ju4b9EmMcQJLeN8B,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blake,45,40,5,85
DqEa8YaKkxqo1imD4fzVU,2016-12-26,17:30:00,False,52 - 39,4x-ZGqjy5k6fwIXMmW0am,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2016-2017,Blake High School,IV3l2ju4b9EmMcQJLeN8B,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blake,52,39,13,91
wROaqeJ7qNYJ807rN1N0W,2017-02-10,18:00:00,True,42 - 26,xPqM6pVgZAQO9DNuIb8kD,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2016-2017,Blake High School,IV3l2ju4b9EmMcQJLeN8B,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Blake,42,26,16,68
h80XpQeQ33kDup2mDOpmY,2015-12-08,19:15:00,False,43 - 32,HcsfAqWH61cqrpqI3N9MW,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,43,32,11,75
sizD-S84EyL-PqXUdzbtw,2015-12-18,19:15:00,False,52 - 45,8kGNrB2L9yrvDRawgmjhM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,52,45,7,97
sgJ6NDlSfHpIVRUO3-2vO,2016-01-08,19:15:00,True,57 - 42,riQF3gRHU1sKxEin2Xifd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,57,42,15,99
dEssJ-Vp3cLSSIWM1bdAM,2016-01-12,19:15:00,False,59 - 54,FLanFEo6fp_WatyrnOGjI,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,59,54,5,113
mVx3UtcVjwqW31y48IL9j,2016-01-14,19:15:00,True,48 - 40,VjqPeOWs8GC37uafTpj8h,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,48,40,8,88
jiN-8bP0q9cYgjTK-qqxu,2016-01-21,19:15:00,False,64 - 53,2kzp8SyLXk-BKvn2tMGCd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,64,53,11,117
95s3uBB_c3jXSLyAFP5zL,2016-02-03,17:30:00,False,49 - 37,4a6JYrz2Zx1xxxMxx89KK,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,49,37,12,86
QSjjx35R4sSDhPiTNQC4C,2016-02-08,19:15:00,True,80 - 35,ckOKtWEUpvkYvLIFqLt_k,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,80,35,45,115
J2yWcmIA43sXDnyqINxSg,2016-02-09,17:30:00,False,39 - 38,ZF5Tyv3Psl3IssgeatcJj,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,39,38,1,77
na782M0nbcqaQlbhdG2lC,2016-02-17,17:30:00,True,54 - 45,619SQKNGxlCabMmziHEqL,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,54,45,9,99
UBHvsWAB86ksPnP08aaEv,2016-02-19,17:30:00,False,58 - 37,mlODjjXWZmmUIf10er7QI,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,58,37,21,95
lPxuZ_ahftYO6tH_AdrcO,2016-03-01,19:00:00,True,52 - 37,lFutw_dSXkzI-bSzvRx3n,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,52,37,15,89
_C68UgKTi0f4p_5uJxmzb,2016-03-03,18:00:00,False,64 - 58,dvTNiN2mcm15r8y3uA2bg,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2015-2016,Magruder High School,ovZjsEa4ncjhYPvPwAx43,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Magruder,64,58,6,122
wmykVWXBmG6LdFrZ8XLcz,2019-12-13,19:15:00,False,60 - 20,hSKQIhKh02xOyKRcQsFT2,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,60,20,40,80
CiJwSEHmpbQEXOtaHVlta,2019-12-18,19:15:00,False,52 - 47,93KLwNuVqPOokp6mWaX9I,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,52,47,5,99
VZCaCD2qG7JgLOjgYgrta,2020-01-08,19:15:00,True,45 - 13,9WnOpzeZ3Qu4KVWBbn2-2,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/c95q6NXmA2mPi6T6tZo0z.jpg,Damascus High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,45,13,32,58
w6ov3MSGouJit69EcdaEx,2020-01-09,19:15:00,True,68 - 40,bZBQUGZeNaiZ67_cM1zA3,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,68,40,28,108
AlQHPZu83273lZzeFqHKL,2020-01-15,19:15:00,False,55 - 19,Sw3_sXU5l9OyRTVAF9oNJ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,55,19,36,74
Jo35PHuPh0aKlEwkSqzJH,2020-01-17,19:15:00,True,73 - 44,CYpWl-ajngxu66AqpJXYn,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,73,44,29,117
XLiHnLmJEkM-mFs5I3nF3,2020-01-21,19:15:00,False,57 - 33,xGebqZJAGPZ18nUN-IHKT,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/c95q6NXmA2mPi6T6tZo0z.jpg,Damascus High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,57,33,24,90
nCotK2hR2gH87wV1OY8eW,2020-01-24,19:15:00,False,57 - 22,8CPaETDlb2d3IowHGV74A,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,57,22,35,79
st7RfWMhx-DtLvoieIsuZ,2020-01-28,19:15:00,False,47 - 38,OB2vlL9Jh7gGL4oM4rT2J,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,47,38,9,85
fAVLOOhOYHiARq_CMC9ky,2020-01-31,19:15:00,True,49 - 36,S5KTVR7o2D605GjnanFFa,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,49,36,13,85
neyi9d0V49lGE0vapg9f_,2020-02-03,19:15:00,False,64 - 47,y6UVAz4KQQpYon2V7j7ya,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,64,47,17,111
yUrxQ2nuxGtFE5rAhY3lD,2020-02-05,19:15:00,True,51 - 47,N9gQjAg_S5Wl59GhzSndf,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/ml2B5x_HB373f2i7FF7hF.jpg,Clarksburg High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,51,47,4,98
LNCq2H_Xn9dAPWlvJ3uP4,2020-02-07,19:15:00,True,67 - 56,ayTwc56u8HacZewnaFSmP,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,67,56,11,123
daLYyDm8Q8cVLmgfD7Eos,2020-02-11,19:15:00,False,48 - 14,KeHPS2bicKQ_LGC6yJ0x4,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,48,14,34,62
iDuWBSUdy2Tn56xQBhsJZ,2020-02-14,17:30:00,True,61 - 50,0fx3l2JJks-Nc7ufWU9SF,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/Qipwb9g0HJLPeIoLDbnfG.jpg,Paint Branch High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,61,50,11,111
UG4BC4jC2G9oJPYCvhXti,2020-02-18,17:30:00,False,52 - 38,FPPPDYzQsaLQcB1wETfd8,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,52,38,14,90
1O2eYrfISfwHU4tq5pouu,2020-02-21,17:30:00,True,46 - 43,zb406lp-eUyUa_s8Pcrqk,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2019-2020,Poolesville High School,Odb7cRw2O3M4x2KoQFL-V,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Poolesville,46,43,3,89
bt829nTrmy_BLEr_YOYmr,2023-12-11,19:15:00,True,57 - 38,Y65IHau3UDmoJ2qIH7Pd-,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2023-2024,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,57,38,19,95
4QWVQoq118hdHQFbsHRjV,2023-12-19,19:15:00,False,64 - 27,I0KqyhrTG5rHkSqMDU4Dq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/c95q6NXmA2mPi6T6tZo0z.jpg,Damascus High School,2023-2024,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,64,27,37,91
QTR3hvbIFbCOKJkv_Eps-,2023-12-21,19:15:00,False,60 - 18,DjATd7p5UOJSz2cgEMzvj,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2023-2024,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,60,18,42,78
5ekISM0BXG7qCScPYukNs,2024-01-05,19:15:00,True,52 - 37,_flrBlLwqLYO_OBX-n7qE,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2023-2024,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,52,37,15,89
0n-2-ySR4NIJTBPsqE6YK,2024-01-08,19:15:00,True,61 - 48,2FDCrFD9AKro42FzlcWtZ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2023-2024,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,61,48,13,109
MlvhUJ38btUSLa8ueJYSf,2024-01-12,19:15:00,False,54 - 34,mB5tIonxR0NrB_ZXKAiyJ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2023-2024,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,54,34,20,88
